region_id,latitude,longitude,year,value,matrix
32,60.25459,26.3828,2019,4.88,bio
34,59.626479,24.387424,2019,6.585,bio
42,65.0398,24.82883,2019,3.41,bio
28,58.00633500000001,23.119715000000003,2019,7.453,bio
33,59.662085000000005,27.260071999999997,2019,6.8415,bio
1,56.54366666999999,12.66183333,1990,1.01,sed
1,57.5,11.516666670000001,1990,1.62,sed
1,57.671833330000005,11.68983333,1990,5.85,sed
1,57.78166666999999,11.43883333,1990,1.3,sed
1,57.92083333000001,11.405666670000002,1990,1.34,sed
1,57.95666666999999,11.15,1990,1.44,sed
1,57.9855,11.75633333,1990,3.95,sed
1,57.33333333000001,11.58333333,1990,3.15,sed
1,57.83333333000001,11.3,1990,2.8483333333333336,sed
2,57.9,10.450000000000001,1990,1.885,sed
33,60.04333333000001,29.033333329999998,1995,14.290000000000001,sed
33,60.04166666999999,29.5,1995,15.22,sed
17,54.73833333000002,15.13333333,1998,4.1033333333333335,sed
18,54.83333333000001,19.33333333,1998,6.2956666666666665,sed
18,54.57566667,18.787333329999996,1999,3.7600000000000002,sed
15,55.25,15.98333333,1999,3.4033333333333333,sed
2,56.458,10.069333330000001,1999,1.55202,sed
2,56.45933333000001,10.08866667,1999,0.7694099999999999,sed
3,56.124666669999996,10.241666669999999,1999,1.350705,sed
3,56.15283333000001,10.32833333,1999,1.09779,sed
7,54.548,10.63983333,1999,0.76,sed
3,56.04283333000001,10.392500000000002,1999,1.0248,sed
3,56.124666669999996,10.241666669999999,1999,1.4405800000000002,sed
3,56.15283333000001,10.32833333,1999,2.210025,sed
8,54.375,10.17416667,2000,139.4,sed
8,54.51833333000001,9.67166667,2000,21.259999999999998,sed
8,54.568333330000016,9.788333329999999,2000,22.22,sed
4,54.79250000000001,9.995833330000002,2000,9.2,sed
4,54.845,9.50833333,2000,921,sed
8,54.459166669999995,10.245,2000,33.5,sed
8,54.485,9.950000000000001,2000,53.13,sed
10,54.275000000000006,11.372000000000002,2000,6.3100000000000005,sed
10,54.042500000000004,10.90833333,2000,16.29,sed
10,54.115,11.06833333,2000,14.52,sed
18,54.72566667,18.557000000000002,2000,1.895,sed
18,54.37066666999999,19.593333329999997,2000,2.376666666666667,sed
18,54.7,18.51666667,2000,1.8866666666666667,sed
18,54.309999999999995,19.285333329999993,2000,3.65,sed
5,55.866666669999994,12.75,2000,0.9449750000000001,sed
10,54.308833330000006,11.55,2000,0.54528,sed
1,57.203,11.641166669999999,2000,0.48950000000000005,sed
2,55.92166666999999,12.02016667,2000,0.21624000000000004,sed
2,55.707666669999995,12.066666670000002,2000,0.381965,sed
3,55.501833330000004,10.572833330000002,2000,0.28438,sed
3,55.438,10.443,2000,633.39592,sed
3,55.474166669999995,10.53166667,2000,181.93507000000002,sed
3,55.855,9.905000000000001,2000,0.9909000000000001,sed
3,55.026,9.975333330000002,2000,0.30481,sed
1,56.233333330000015,12.368666670000001,2001,0.4961,sed
2,56.449999999999996,11.63333333,2001,0.39618,sed
1,57.203,11.641166669999999,2001,0.5605600000000001,sed
3,55.4,10.971666670000001,2001,0.57748,sed
13,55,13.3,2001,0.57537,sed
5,55.866666669999994,12.75,2001,710.5587999999999,sed
10,54.11,11.175,2002,3.04,sed
8,54.375,10.17416667,2002,46.75,sed
8,54.459166669999995,10.245,2002,71.77,sed
8,54.485,9.950000000000001,2002,82.5,sed
4,54.845,9.50833333,2002,298.4,sed
8,54.51833333000001,9.67166667,2002,28.685,sed
8,54.568333330000016,9.788333329999999,2002,23.615000000000002,sed
4,54.79250000000001,9.995833330000002,2002,9.35,sed
10,54.11,11.175,2002,1.8,sed
10,54.115,11.06833333,2002,21.794999999999998,sed
10,54.275000000000006,11.372000000000002,2002,3.57,sed
10,54.042500000000004,10.90833333,2002,18.65,sed
18,54.83333333000001,19.33333333,2002,6.96,sed
18,54.57566667,18.787333329999996,2002,1.96,sed
17,54.73833333000002,15.13333333,2002,1.935,sed
15,55.25,15.98333333,2002,2.83,sed
17,53.753,14.43533333,2002,2.12,sed
18,54.72566667,18.557000000000002,2002,3.41,sed
10,54.11,11.175,2002,12.75,sed
10,54.11,11.175,2002,31.035,sed
18,54.306,19.289666669999995,2003,3,sed
18,54.37066666999999,19.584333329999996,2003,1.6700000000000002,sed
18,54.653999999999996,18.51966667,2003,1.4875,sed
2,55.71266667,12.066500000000001,2003,10.868500000000001,sed
2,55.924833330000006,12.0225,2003,15.868,sed
6,55.72650000000001,12.63083333,2003,15.924999999999999,sed
6,55.73650000000001,12.625,2003,7.890000000000001,sed
6,55.80366666999999,12.635,2003,0.7245,sed
6,55.826666669999994,12.7,2003,27.815,sed
3,55.439,10.426,2003,4.38,sed
3,55.47933333000001,10.51716667,2003,4.67675,sed
3,55.503833330000006,10.57816667,2003,1.75725,sed
3,55.032333330000014,9.980833330000001,2003,8.67,sed
3,55.156833330000005,9.77166667,2003,6.635,sed
2,56.8565,10.79166667,2003,0.529,sed
13,55,13.3,2003,12.095,sed
1,56.66833333000002,12.11666667,2003,3.4005,sed
1,57.205000000000005,11.6465,2003,3.955,sed
12,54.90783333,12.562166670000002,2003,3.9202500000000002,sed
5,55.866666669999994,12.75,2003,6.48,sed
6,56.17816667,12.423,2003,1.04325,sed
3,56.04933333000001,10.39866667,2003,3.92,sed
3,56.126000000000005,10.247333329999998,2003,10.299999999999999,sed
3,56.15483333,10.31866667,2003,10.865,sed
2,56.45833333000001,10.086666670000001,2003,10.1525,sed
2,56.550999999999995,10.237166669999999,2003,2.1325000000000003,sed
3,55.25016667,11.195,2003,1.9425000000000001,sed
2,56.991,10.20916667,2003,2.6075,sed
2,57.035000000000004,10.099,2003,3.97,sed
3,55.85833333000001,9.90833333,2003,15.01,sed
13,54.72333333000002,12.78016667,2004,0.1325,sed
12,54.99883333000001,14.085,2004,6.482,sed
13,54.999666669999996,13.301666670000001,2004,6.624,sed
8,54.375,10.17416667,2004,1104.1,sed
8,54.459166669999995,10.245,2004,88.35,sed
4,54.845,9.50833333,2004,102.3,sed
8,54.51833333000001,9.67166667,2004,29.650000000000002,sed
10,54.042500000000004,10.90833333,2004,14.75,sed
10,54.115,11.06833333,2004,2.15,sed
10,54.275000000000006,11.372000000000002,2004,2.15,sed
13,54.79416667,13.06,2005,0.21100000000000002,sed
13,54.86,13.276666670000001,2005,5.828,sed
13,54.925000000000004,13.5,2005,3.137,sed
13,55,13.3,2005,4.168,sed
12,55,14.08333333,2005,3.405,sed
11,55.025000000000006,13.606666670000001,2005,4.491,sed
11,55.068333330000016,13.81333333,2005,3.908,sed
11,55.155,13.94166667,2005,1.746,sed
11,55.16666667,14.25,2005,1.5110000000000001,sed
10,54.09,11.176666670000001,2005,3.8710000000000004,sed
10,54.31483333,11.561666670000001,2005,2.157,sed
12,54.99883333000001,14.085,2005,2.044,sed
13,54.999666669999996,13.301666670000001,2005,3.7060000000000004,sed
13,54.72333333000002,12.78016667,2005,0.0645,sed
10,54.316333330000006,11.561666670000001,2006,6.1339999999999995,sed
10,54.085,11.166500000000001,2006,12.716,sed
13,54.72333333000002,12.78016667,2006,0.152,sed
13,54.999666669999996,13.301666670000001,2006,7.978,sed
12,54.99883333000001,14.085,2006,5.817,sed
17,54.73833333000002,15.13333333,2007,2.495,sed
15,55.25,15.98333333,2007,1.35,sed
13,54.95366666999999,13.972833330000002,2007,5.743,sed
13,54.99983333000001,13.298333329999998,2007,9.344,sed
13,54.72350000000001,12.78183333,2007,0.07150000000000001,sed
21,55.553,18.4,2007,2.9975,sed
10,54.09983333000001,11.165666670000002,2007,11.698,sed
10,54.31533333000001,11.5495,2007,3.636,sed
18,54.83333333000001,19.33333333,2007,3.9350000000000005,sed
18,54.3715,19.584333329999996,2007,5.025,sed
3,55.6045,11.056833330000002,2007,1.29,sed
3,55.648500000000006,10.953333330000001,2007,3.15,sed
2,57.57333333000001,10.470500000000001,2007,0.259,sed
2,56.709,10.24066667,2007,0.18125,sed
3,54.87833333000001,10.42083333,2007,4.29,sed
3,55.29483333000001,10.813166670000001,2007,0.42,sed
3,54.69683333000001,11.885333330000002,2007,0.48825,sed
9,54.63883333000001,11.82166667,2007,0.081,sed
3,55.25633333000001,9.57883333,2007,3.6415,sed
3,55.2575,9.584,2007,1.0635000000000001,sed
3,55.48983333,9.502666670000002,2007,23.919999999999998,sed
3,55.49116667,9.52033333,2007,20.959999999999997,sed
2,56.756666669999994,10.306666670000002,2007,0.2105,sed
12,55.617,12.513666670000001,2008,60.47,sed
12,55.624500000000005,12.502833330000001,2008,14.42,sed
3,55.25,11.19033333,2008,0.5444,sed
6,55.908,12.53416667,2008,0.1794,sed
2,55.925000000000004,12.02333333,2008,2.1,sed
12,55.594666669999995,12.412833330000002,2008,0.0665,sed
6,55.72650000000001,12.630999999999998,2008,1.28,sed
6,55.805,12.63166667,2008,0.148,sed
3,54.82816667,11.08933333,2008,1.1400000000000001,sed
3,54.832,11.08733333,2008,0.1705,sed
12,54.90466666999999,12.244166669999998,2008,0.0885,sed
12,54.924,12.328,2008,0.0865,sed
3,55.0175,11.305500000000002,2008,0.076,sed
3,55.055,10.385000000000002,2008,0.48000000000000004,sed
3,55.06633333000001,11.60933333,2008,0.068,sed
3,55.0715,10.77033333,2008,0.9475,sed
3,55.088666669999995,10.238166669999998,2008,1.76,sed
12,55.14516667,12.03616667,2008,0.449,sed
12,55.15933333000001,12.075666670000002,2008,0.188,sed
3,55.20183333000001,11.689,2008,1.9100000000000001,sed
3,55.20283333000001,11.689,2008,2.19,sed
3,55.254,9.889500000000002,2008,0.394,sed
3,55.297000000000004,10.77033333,2008,2.06425,sed
3,55.39083333000001,9.64016667,2008,2.8,sed
3,55.393666669999995,11.20933333,2008,0.1605,sed
3,55.46116667,11.1705,2008,0.073,sed
3,55.48,10.51,2008,1.066,sed
3,55.6745,10.092,2008,1.3875000000000002,sed
3,55.85083333,9.906666670000002,2008,3.19,sed
2,55.997833330000006,11.857166670000002,2008,0.067,sed
2,56.156,12.310166670000001,2008,0.076,sed
2,56.54616667,10.232,2008,0.40675000000000006,sed
2,56.61766666999999,10.53366667,2008,0.18925,sed
2,56.67333333000001,9.97733333,2008,0.1585,sed
2,56.986,10.2275,2008,0.33125,sed
3,55.03116667,9.979000000000001,2008,0.76,sed
3,55.14,9.77033333,2008,1.02,sed
3,55.32816667,9.68033333,2008,0.92,sed
3,55.669333330000015,9.7355,2008,1.05,sed
3,55.696000000000005,9.59033333,2008,1.03,sed
4,54.83733333000001,9.8245,2008,1.6600000000000001,sed
3,54.840999999999994,9.485666670000002,2008,11.870000000000001,sed
3,54.942,9.847,2008,0.888,sed
3,54.98483333,9.77216667,2008,0.84,sed
3,55.032500000000006,9.43416667,2008,2.66,sed
3,55.03383333000001,9.49316667,2008,1.058,sed
12,55.49333333000001,12.42333333,2008,0.76,sed
2,56.43766666999999,10.962833330000002,2009,0.17200000000000001,sed
13,54.72333333000002,12.78166667,2009,0.10024,sed
16,54.01,14.2,2009,0.0988,sed
13,54.95333333000001,13.975000000000001,2009,6.40982,sed
13,55,13.3,2009,7.08538,sed
8,54.55166666999999,11.32166667,2009,1.8026600000000002,sed
8,54.6,10.450000000000001,2009,0.6803,sed
10,54.315,11.55,2009,4.96193,sed
12,55.01316667,12.23266667,2009,0.397,sed
2,56.19983333000001,10.748999999999999,2009,0.1855,sed
2,56.215500000000006,10.762666670000002,2009,0.503,sed
2,56.4335,10.965333330000002,2009,79.27,sed
8,54.3675,10.17416667,2010,94.5,sed
8,54.459166669999995,10.245,2010,51.5,sed
10,54.042500000000004,10.90833333,2010,94.1,sed
10,54.115,11.06833333,2010,9.21,sed
10,54.275000000000006,11.372000000000002,2010,5.21,sed
8,54.485,9.950000000000001,2010,12.92,sed
4,54.79250000000001,9.995833330000002,2010,9.61,sed
4,54.84666666999999,9.50833333,2010,74.6,sed
8,54.568333330000016,9.788333329999999,2010,18.73,sed
23,55.88166666999999,20.34166667,2010,5.25,sed
23,56.02833333000002,20.83333333,2010,5.25,sed
23,55.31166666999999,20.956666669999997,2010,5.25,sed
23,55.73500000000001,21.05,2010,5.25,sed
21,55.553,18.4,2012,3.9250000000000003,sed
17,54.73833333000002,15.13333333,2012,0.7374999999999999,sed
15,55.25,15.98333333,2012,0.105,sed
18,54.83333333000001,19.33333333,2012,0.105,sed
8,54.3675,10.17416667,2012,0.7000000000000001,sed
8,54.459166669999995,10.245,2012,22.75,sed
10,54.042500000000004,10.90833333,2012,8.36,sed
10,54.115,11.06833333,2012,13.47,sed
10,54.275000000000006,11.372000000000002,2012,6.37,sed
8,54.485,9.950000000000001,2012,27.74,sed
4,54.79250000000001,9.995833330000002,2012,14.799999999999999,sed
8,54.51833333000001,9.67166667,2012,26,sed
8,54.568333330000016,9.788333329999999,2012,35.26,sed
4,54.84666666999999,9.50833333,2012,215.5,sed
18,54.37066666999999,19.584333329999996,2012,50.3275,sed
17,53.753,14.43533333,2012,5.905,sed
17,53.753,14.43533333,2013,85.73,sed
13,54.99983333000001,13.29866667,2013,5.6636,sed
29,58.977267999999995,20.307060000000003,2014,2.66,sed
29,58.678126000000006,18.356791,2014,4.57215,sed
26,58.024929,17.929228999999996,2014,4.3387,sed
20,57.941942,19.869341999999996,2014,4.1726,sed
20,57.013308,19.334543,2014,4.15,sed
26,57.13335500000001,17.668343999999998,2014,2.776,sed
1,56.67241500000001,12.085057,2014,1.685,sed
1,57.92082,11.230948999999999,2014,1.076,sed
11,54.99869,13.958220999999998,2014,8.46,sed
14,55.543342,16.390007,2014,3.0685000000000002,sed
8,54.3675,10.17416667,2014,1.98,sed
8,54.459166669999995,10.245,2014,76.8,sed
8,54.485,9.950000000000001,2014,23.4,sed
10,54.042500000000004,10.90833333,2014,13.52,sed
10,54.115,11.06833333,2014,11.73,sed
10,54.275000000000006,11.372000000000002,2014,2.77,sed
41,65.19074799999999,23.396668000000002,2014,1.4295,sed
41,64.19662300000002,21.991355000000002,2014,1.715,sed
37,61.26823400000001,18.137812000000004,2014,0.8360000000000001,sed
37,62.683414,18.994232999999998,2014,1.1245,sed
35,60.191739000000005,19.046777,2014,1.0985,sed
4,54.84666666999999,9.50833333,2014,75.5,sed
4,54.79250000000001,9.995833330000002,2014,8.06,sed
17,53.753,14.43533333,2015,12.605,sed
18,54.37066666999999,19.584333329999996,2015,20.2,sed
21,55.555,18.4,2016,64.44,sed
17,54.7416,15.133299999999998,2016,64.515,sed
15,55.25,15.9833,2016,68.465,sed
18,54.8333,19.3333,2016,82.42,sed
8,54.3675,10.17416667,2016,138.3,sed
8,54.459166669999995,10.245,2016,471.6,sed
10,54.068333330000016,10.82166667,2016,1.11,sed
10,54.115,11.06833333,2016,5.17,sed
10,54.275000000000006,11.372000000000002,2016,4.390000000000001,sed
8,54.51833333000001,9.67166667,2016,11.74,sed
8,54.568333330000016,9.788333329999999,2016,26.599999999999998,sed
4,54.79250000000001,9.995833330000002,2016,10.799999999999999,sed
4,54.84666666999999,9.50833333,2016,122.8,sed
8,54.485,9.950000000000001,2016,21.38,sed
8,54.5525,11.322000000000001,2017,1.34051,sed
10,54.315166669999996,11.54933333,2017,4.00156,sed
12,55.0003,14.0835,2017,3.906,sed
16,54.084166669999995,14.1502,2017,0.11314,sed
34,59.449999999999996,24.788329999999995,2017,3.5,sed
34,59.5298,24.970071,2017,3.5,sed
34,59.5392,24.686408,2017,3.5,sed
34,59.46667,27.01666,2017,3.5,sed
34,59.47481,27.976440999999998,2017,3.5,sed
10,54.314699999999995,11.550516670000002,2018,7.10065,sed
13,55.0001,13.3003,2018,5.87607,sed
16,54.0754,14.1618,2018,0.2489,sed
12,55,14.0842,2018,5.329230000000001,sed
21,55.555,18.4,2018,8.315,sed
18,54.8333,19.3333,2018,9.2725,sed
17,53.753,14.43533333,2018,119.085,sed
18,54.37066666999999,19.584333329999996,2018,59.1625,sed
28,58.9583,23.459998000000002,2018,3.5,sed
32,60.067170000000004,26.34667,2019,1.165,sed
32,60.25,27.25,2019,41.865,sed
32,59.581799999999994,23.6266,2019,1.235,sed
38,61.0835,19.5797,2019,0.8015000000000001,sed
23,55.31166666999999,20.956666669999997,2019,11.5,sed
23,55.403,20.704,2019,11.5,sed
23,55.63333333000001,20.8,2019,11.5,sed
23,56.02833333000002,20.83333333,2019,11.5,sed
23,56.038333330000015,21.05,2019,11.5,sed
23,55.73500000000001,21.05,2019,11.5,sed
23,55.80333333000001,20.71166667,2019,11.5,sed
